"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AC055822.1",0.342012984227978,1.47949113446348,3.7893773167863,0.000165474076632635,0.000849519250844092,-0.409041304681616
"AL451069.2",-0.304188059328825,0.48031284277989,-3.78931106357752,0.000165517224240363,0.000849519250844092,-0.4092864130382
"AC005096.1",0.2648243343612,0.316643034444992,3.78848444786055,0.000166056453044646,0.00085197838521929,-0.412344191181822
"AC026471.4",0.404200037640462,2.96871145430756,3.78642463240031,0.000167407355086523,0.000858288125029494,-0.419960991000099
"AC124312.3",-0.304281667761575,0.410226091590212,-3.78390236143304,0.000169075667350326,0.000866214911585915,-0.42928247119564
"NARF-IT1",0.287247848160047,0.81769317573527,3.78004928152885,0.00017165451424356,0.000878157486076038,-0.443510722389116
"AC021028.1",0.355195396441735,0.848263106286453,3.77934441687618,0.000172130271053586,0.000879823630321156,-0.446112074158157
"AC099343.4",-0.268023191857682,1.84084503795161,-3.77920268761808,0.000172226082898135,0.000879823630321156,-0.44663507981059
"AC025171.4",0.276801566232328,0.79671754053081,3.77150889938035,0.000177503343136495,0.000905790997949227,-0.474998369735849
"AC125494.2",0.304239026569164,0.929549369125207,3.76834482236006,0.00017971754259251,0.000916430174025689,-0.486646764828379
"XXYLT1-AS2",-0.34113545899183,0.571420307867789,-3.76330279701143,0.000183299786683974,0.000933689463180744,-0.505189423029039
"AL136221.1",0.355435284857614,0.893365855938721,3.76283751133332,0.000183633731071593,0.000935054515686388,-0.506899371240871
"AL136988.2",0.307348029114891,0.559955993124311,3.75910229059409,0.000186335420646469,0.000947790069280351,-0.520619170071794
"AC012186.2",0.30541807904911,0.922472736486581,3.75546831643729,0.000188999786720043,0.000960652913783911,-0.533954578021731
"AL365436.2",0.291331216048991,0.604022204797191,3.75159278092092,0.000191880790159708,0.000974597664386966,-0.548162841277737
"AP002761.1",0.358398607405149,0.673682622608604,3.74486538798706,0.000196980282668635,0.000999067079467109,-0.572793104998283
"AP001160.4",0.334088785474604,0.821962267984178,3.74387864524768,0.000197738900104334,0.00100240874841194,-0.576402202155338
"AL591846.2",1.21123022224187,2.83676874508725,3.74382455640691,0.000197780563579867,0.00100240874841194,-0.576600010483146
"AC112484.3",0.394037576302599,0.774622960543928,3.74284467141754,0.000198536781095719,0.00100581657410962,-0.580183075082351
"AC005104.1",0.403360881119063,1.69903309449508,3.74270268504156,0.000198646583428754,0.00100581657410962,-0.580702190535494
"AL035071.2",0.34036612411907,0.586948401399462,3.74258613999049,0.000198736753956057,0.00100581657410962,-0.581128276052377
"LINC01556",0.443428157203689,0.939916054726119,3.74086715772737,0.000200071210257288,0.00101220894953866,-0.587411354103765
"AL158835.2",0.298905324777459,0.720189456245954,3.73680752055206,0.000203256303666205,0.00102649140034632,-0.602238834998564
"DCUN1D2-AS",0.322159630103876,0.751690752519118,3.73625096322566,0.000203696668446355,0.00102834899284029,-0.604270413055338
"LINC02086",0.77544395528372,4.79138987750853,3.73311609939253,0.000206193894274706,0.00104021517624136,-0.615708068611148
"UBR5-AS1",0.399215704756895,2.97000029732344,3.73022044649327,0.000208526149077275,0.00105048567495361,-0.626264794547621
"AL139289.1",0.458532599473657,2.43919725151112,3.72291468457355,0.000214521308646984,0.00107877051130885,-0.652864687570664
"LINC01843",-0.441404391472249,3.96369578725698,-3.72141878973421,0.000215768695407301,0.00108465851989145,-0.658305006868468
"AC067930.3",-0.408703683365397,1.10144757491736,-3.72037467870903,0.000216643393675123,0.00108866953163366,-0.662101024137195
"SNHG9",0.480355722788437,3.55781368477881,3.71569187327366,0.00022060759647603,0.00110780491946305,-0.679113504496826
"AL442125.2",0.367268957096436,0.880072430232444,3.71039193788803,0.00022517654412462,0.00112994785469402,-0.698343257459271
"AC027607.1",-0.318201389676966,0.97888332656183,-3.70966784194829,0.000225807638865219,0.00113271376098845,-0.700968454422318
"AC012065.3",0.38387437066369,0.970932900093971,3.70908228558839,0.000226319204362685,0.00113407601309488,-0.70309101992557
"AL121992.3",0.438300743066129,1.88369122224638,3.70252806983473,0.000232120131412138,0.00116027326618423,-0.726827309214558
"AL109936.2",0.304630437992082,0.585610374881361,3.70112000488354,0.000233384483228172,0.001166182035334,-0.731921414054938
"AL589765.4",0.355051370104335,1.62017539550451,3.69840680306045,0.000235839052609936,0.00117803185687049,-0.741732018481199
"AOAH-IT1",0.304103624239725,0.459559539728332,3.69731560529807,0.00023683306299625,0.00118133198488207,-0.745675713156504
"AL049840.2",0.412879248325855,2.0684104694371,3.69699665344743,0.000237124350817537,0.00118236890509652,-0.746828225665678
"RHOA-IT1",0.316659316991763,0.908328225899425,3.69670824185979,0.000237388037332159,0.0011830457217277,-0.747870300884445
"LINC00173",0.295871502560987,0.612219165996313,3.69666565701611,0.000237426994802151,0.0011830457217277,-0.748024159848397
"KLHL7-DT",0.270145627820724,0.586037957034449,3.69269737115403,0.000241083765553242,0.00120000121505715,-0.76235412161634
"AL592043.1",0.303538316279736,0.291943775618106,3.69187539901273,0.000241847804039822,0.00120338170237575,-0.765320520141
"AP005899.1",0.380103489417947,0.991400214010142,3.68978332553071,0.000243802711091907,0.00121183283044841,-0.772867708366318
"ZNF674-AS1",0.319708624112542,2.55289015182301,3.68825651546541,0.000245238784749864,0.00121822331063343,-0.778373113816976
"AL390198.1",0.746313363848393,2.45296758551441,3.68655286554932,0.000246850576338428,0.00122476304831927,-0.784513596293779
"AL031665.1",0.334091556901467,0.410087066133608,3.68313788025955,0.000250111468889663,0.00123971335069226,-0.796814079634043
"AC010343.3",0.284330186823195,0.402709068407179,3.68052845875485,0.000252630395239519,0.00125132371869861,-0.806205632230332
"AC034229.4",0.315781956397185,0.705633452990596,3.67788326564576,0.000255208179505581,0.00126232768760332,-0.815719422628098
"AC093249.6",0.281468234493014,1.49179076909348,3.67720396043974,0.000255874152433293,0.00126475539784438,-0.818161577149201
"AC139887.1",0.373968187590799,1.31566139994168,3.6772006189743,0.0002558774323517,0.00126475539784438,-0.818173588906669
"AC005332.6",-0.320193335121993,4.26876120583956,-3.67625355643006,0.000256808645379292,0.00126848579714473,-0.821577627490651
"ARF4-AS1",0.273362103775865,0.986666066717439,3.67625105826845,0.000256811105939995,0.00126848579714473,-0.821586605552944
"DIO3OS",0.722970260430225,2.78358920084758,3.67349239612389,0.000259541810969861,0.00127974424775956,-0.831497305454358
"AC009275.1",0.346180295308386,1.00692679217689,3.67272155502022,0.000260309704298326,0.00128308427264711,-0.834265335649342
"AL121885.2",0.296545928556744,0.287763022103727,3.67163298117366,0.000261397752773807,0.00128799949368144,-0.838173371383176
"MIR200CHG",0.44786218741079,4.54186457646213,3.67148260238192,0.000261548394553273,0.00128829396844586,-0.83871315167464
"AC016773.1",0.291434666309759,0.321518776713573,3.67110413228811,0.000261927887671841,0.00128971508705662,-0.840071565310236
"AC018647.2",-0.337066659591484,2.58523279269606,-3.66902947850653,0.000264017358938712,0.00129819981974165,-0.847515577152136
"LINC01607",0.269210990783369,0.721412211767541,3.66743637999516,0.000265632456790699,0.00130568852547328,-0.853228996183032
"AC008443.5",-0.399619068977909,2.29482543057791,-3.6658094429882,0.000267291439394018,0.00131293258657297,-0.859061318264772
"SPON1-AS1",-0.288551296295521,0.443868853982902,-3.66478781758913,0.000268338158555095,0.00131716126581614,-0.862722422684469
"AC107375.1",0.358636247951901,1.91736680836002,3.66085827922184,0.000272400221261509,0.00133663743046146,-0.876795231521143
"AL035416.1",0.275266354793428,0.379953652462396,3.65210577236152,0.000281656476980327,0.0013801459445811,-0.908088472789948
"BOLA3-AS1",-0.421339277625046,1.22373941103087,-3.64966582730173,0.000284289033131674,0.00139256438620408,-0.91679932345149
"AL122035.1",-0.353081336144655,1.52820822875219,-3.6491676351061,0.000284829386204662,0.00139472931911478,-0.918577233950622
"FTX",0.340715595507311,0.969959557809577,3.64836965656986,0.000285696906139296,0.0013975887139167,-0.921424514408442
"STX17-AS1",0.39099075435786,1.83053924585324,3.64831183365924,0.000285759864462647,0.0013975887139167,-0.921630810101567
"LINC00482",-0.448600789040379,1.35779542519468,-3.64494254256008,0.000289450972975106,0.00141394107267233,-0.933646069718955
"AC003070.1",0.46806872341353,3.11996583813418,3.63146981067253,0.000304662680230651,0.00147806233913405,-0.981584922457224
"ZNF32-AS2",0.324657683030776,1.24314621145726,3.6305088484058,0.000305775862026278,0.00148244822848308,-0.98499772713464
"LINC00884",0.289019912826332,0.877852046044756,3.62996289676877,0.000306409993600967,0.00148450720071336,-0.98693625852513
"AL359921.1",0.299306578668674,0.965735424537262,3.62659985211122,0.000310343525287633,0.00150305084198069,-0.998871384188734
"AC245884.10",0.299231446475499,0.425028571054491,3.6160546280317,0.000322987053903856,0.00156084563890723,-1.03622658072266
"AC027348.1",0.292133228119881,0.57876079842435,3.61469250581941,0.000324655014437692,0.00156807818898423,-1.04104412615941
"AC068620.2",0.273401110414835,0.782441347287626,3.61151732107786,0.000328574551606952,0.00158646895217308,-1.05226733940253
"AC092687.3",0.45033380337971,2.00403471914468,3.61073193081442,0.000329550884198342,0.00159064124426139,-1.05504197082394
"STIM2-AS1",0.332732381714043,0.996374059895117,3.60704784271999,0.000334167069751602,0.0016118245596457,-1.06804941129285
"AC104809.2",0.405511074689894,0.45496596400423,3.60598873579658,0.000335505319069449,0.00161717898780296,-1.07178645105447
"LINC00501",-0.320195767585168,1.00015000406914,-3.60358768248985,0.000338557840568893,0.00163022960186978,-1.08025462475015
"PAXIP1-AS2",-0.270012350025538,2.03464842811365,-3.60293350139866,0.000339394021723287,0.00163370107027141,-1.08256089024363
"SMILR",0.269799958892986,0.274965118897994,3.60159891426359,0.000341105914536492,0.0016413840612591,-1.08726462930625
"AC108047.1",0.386689942776828,1.70875660417896,3.58983434593736,0.000356550684052224,0.0017093983472219,-1.12865637766876
"MID1IP1-AS1",0.446720717229917,2.06264181010719,3.58823324756251,0.000358702617411707,0.00171905622191628,-1.13427953647808
"THORLNC",0.277383289944498,0.687911812301853,3.58710414515688,0.000360227484696049,0.00172519757535513,-1.13824356772438
"AP003392.1",0.407964233721863,1.80890264092047,3.58452386033365,0.000363735030580732,0.00174023212740886,-1.14729788695086
"AP000866.5",0.344019414089442,1.19400934427228,3.58102896334007,0.000368536926797263,0.00176201668609713,-1.15955164206798
"RARA-AS1",-0.301397417501382,2.61153011388039,-3.56977138258512,0.000384411513145291,0.0018335860061735,-1.19894477348908
"AC020907.1",0.330079672737205,0.369927187360188,3.56507872594454,0.000391216052063005,0.0018647877451396,-1.21533039556135
"LINC01504",-0.315508583929682,1.47745790578935,-3.56348304756959,0.000393555438305561,0.00187467805558456,-1.22089740219599
"AC084375.1",0.372846372880541,0.443395551645929,3.56130123074306,0.000396775358921003,0.00188799287349811,-1.22850545585295
"AC135050.3",0.301441362673509,0.89770419961846,3.56122832507404,0.000396883377752847,0.00188799287349811,-1.22875960259678
"AC024560.1",0.265965855460487,0.481153959529567,3.55836949906383,0.000401140863381913,0.00190504954080469,-1.23872143501512
"AL139099.2",0.390825336739797,0.437645469751063,3.55815209520024,0.000401466374208837,0.00190595690582199,-1.2394786836116
"LINC02313",0.470507587755679,2.8550182195968,3.55488490607698,0.000406388103283635,0.00192803137622115,-1.25085341548755
"AL352984.1",0.304181057738963,0.295765958172928,3.55418477983262,0.000407450105519218,0.00193242311670808,-1.25328960176438
"TMEM9B-AS1",0.34553070536283,2.11711507038261,3.54577497115355,0.000420411442333741,0.00198790947515781,-1.28251666856442
"AL096865.1",0.298364073530227,0.814382891690978,3.5434285615726,0.000424096045086851,0.00200399517838373,-1.29065940364298
"AC008870.1",-0.600430154331411,5.33934790961992,-3.54169469114024,0.000426838164456616,0.00201560886720086,-1.296673118935
"AC008750.4",0.504285559410032,0.827275269251574,3.53944268622744,0.000430424491174122,0.00203079936275235,-1.30447969706897
"LRP4-AS1",0.363876906276882,0.87644199953065,3.52796321887633,0.000449147951653316,0.00211181471397592,-1.34419912181509
"AC009704.2",0.282452824513133,0.581733053629269,3.52629189657765,0.000451936646080593,0.00212422211367324,-1.34997162210601
"SNHG29",0.417189064276425,8.07012334999541,3.52310086628723,0.000457306097011156,0.00214661299047356,-1.36098566647639
"AL356740.3",0.380589478571087,0.631427457324967,3.52126083310008,0.000460429329619387,0.00216055815183199,-1.36733230084142
"AL512329.2",-0.420546224505035,0.6866312850615,-3.52102587796988,0.000460829570677253,0.00216100562154176,-1.36814247754836
"AC015911.3",-0.268179223345828,0.640315894916774,-3.52092816798099,0.000460996113342931,0.00216107172709967,-1.36847938767184
"AC093673.2",0.448590413032547,0.707940404747618,3.51470432681932,0.00047172114194768,0.00220855316432936,-1.38992105713457
"CCDC18-AS1",0.37370091201343,2.17088254015729,3.51284284805306,0.000474973923132694,0.00222218822915151,-1.39632692590688
"AC132807.2",0.586626256688738,0.710415691112366,3.50995679343417,0.000480058557168502,0.00224227680606942,-1.40625219485104
"LINC00244",0.285041161289055,0.572531163087397,3.50400263683306,0.000490709762671703,0.00229051748292198,-1.42670401381554
"AC068790.3",0.306342980061861,0.754704744629536,3.50324194524917,0.000492086343665437,0.00229618696767651,-1.42931449310307
"AL031587.1",-0.45191103869912,2.24323162567648,-3.49550858449425,0.000506287330813389,0.00235702108427278,-1.45582226690095
"AC018553.1",0.328871008773747,0.388838213609313,3.49015633337601,0.000516339080371067,0.00240302784088649,-1.47413527369598
"PABPC4-AS1",0.331028077412205,0.791356868341783,3.49002806017743,0.00051658225507982,0.00240337054414556,-1.47457383589351
"PLBD1-AS1",-0.41795291365993,2.66830694890014,-3.48653448122745,0.000523246515550392,0.00243118407225249,-1.48651231423754
"AC105460.1",0.929135481877206,0.889662842397949,3.48314820574886,0.000529782665565613,0.00245994073601642,-1.4980731289873
"AC068473.5",-0.272462857358032,2.04420486843357,-3.47841421800756,0.000539048062710245,0.00250050567309569,-1.51421694254625
"LINC01842",-0.458778210075485,1.38493999400647,-3.47303235299029,0.000549765222364089,0.00254771879445352,-1.53254447841221
"AC246817.2",-0.325771787049922,0.440109361105431,-3.47282934286595,0.000550173353744077,0.00254794428705522,-1.53323527956
"KRTAP5-AS1",0.329763284705477,1.59008707461688,3.46631457475324,0.000563421838738256,0.00260334680115825,-1.55538304168846
"AL121895.2",0.412850457406119,1.29489070690598,3.46601400572741,0.000564040207582839,0.00260535483307081,-1.55640389738517
"AC104463.2",-0.306194261408577,0.809430666827158,-3.46471638976658,0.000566717107001589,0.00261686700614154,-1.56081015541105
"AC021078.1",0.281606674907775,1.444324708169,3.46420451425874,0.000567776331775261,0.00262090435664152,-1.56254787196392
"AC005674.2",-0.269942046547384,1.25258077783558,-3.45860832561343,0.000579477702307915,0.002667968791139,-1.58152970851025
"AL137058.2",0.269650440700447,0.940343778328126,3.45457118971453,0.000588058493080748,0.00270308599154108,-1.59520501437856
"AC002128.2",0.326106835240918,1.06507338871905,3.45298572812506,0.000591460646396949,0.00271520276014351,-1.60057136682391
"AL121845.4",0.326309312259657,0.817241236438031,3.45061953293234,0.000596572305114354,0.00273512580766529,-1.60857587675284
"AC100803.3",-0.292722710104802,1.10976110315374,-3.44246503828918,0.000614505856608117,0.00281461551640603,-1.63612091865455
"AC007009.1",0.321688729904371,0.298695086563798,3.44076058640017,0.000618317310537387,0.00283024416989926,-1.6418704510329
"TNRC6C-AS1",0.348727872536394,2.39171692570002,3.43745370861677,0.000625775035247883,0.00286068587541889,-1.65301753536655
